API_NUMBER,qi,di,b,sqrt_error,skipped_days,TimeStamp
5123364390000,451.64368,0.00907,0.77842,12.848385133857292,35.0,2019/2/26 23:8:35
5123364400000,215.95518,0.01951,1.09608,5.3141953095285865,35.0,2019/2/26 23:8:49
5123364420000,314.9052,0.02426,0.96594,9.097809160137919,10.0,2019/2/26 23:9:3
5123364460000,186.36585,0.00632,0.93726,5.676822546936379,0.0,2019/2/26 23:9:8
5123364470000,119.65533,0.00839,1.1022,4.32517973546326,0.0,2019/2/26 23:9:13
5123364480000,122.87136,0.015,1.33297,4.467274677641072,0.0,2019/2/26 23:10:47
5123364650000,144.32419,0.02259,0.97561,7.102793356098955,30.0,2019/2/26 23:11:42
5123364670000,454.63947,0.03673,1.29779,16.45662581335279,0.0,2019/2/26 23:11:48
5123364760000,1094.08167,0.02408,0.86551,129.50897473492242,0.0,2019/2/26 23:12:46
5123364770000,370.66743,0.00559,0.45809,14.759617746013209,20.0,2019/2/26 23:13:10
5123364780000,564.12667,0.01143,0.86406,14.42345382074497,30.0,2019/2/26 23:13:51
5123364790000,285.73056,0.005,0.37063,6.022956780691535,20.0,2019/2/26 23:14:23
5123364820000,255.20019,0.01271,1.00851,7.894218357672642,80.0,2019/2/26 23:14:55
5123364860000,353.70103,0.01749,0.93681,8.829468063718508,0.0,2019/2/26 23:15:1
5123364870000,378.44798,0.01416,0.72848,10.60831875395967,0.0,2019/2/26 23:15:5
5123364910000,362.48612,0.01204,0.64151,46.28918731771446,0.0,2019/2/26 23:15:9
5123364960000,462.2935,0.01223,0.51377,19.590876177874623,0.0,2019/2/26 23:15:14
5123365000000,365.78774,0.00378,0.001,32.32300810103918,90.0,2019/2/26 23:15:55
5123365020000,463.91264,0.03851,1.18183,14.445236090285155,0.0,2019/2/26 23:16:4
5123365050000,516.76391,0.02235,0.944,23.490982112219402,0.0,2019/2/26 23:16:9
5123365120000,467.44206,0.02048,0.96694,14.438627007032473,0.0,2019/2/26 23:16:13
5123365130000,482.04587,0.00701,0.49757,18.252792825905853,100.0,2019/2/26 23:16:31
5123365150000,98.85432,0.00737,2.0,3.670669356986114,80.0,2019/2/26 23:16:55
5123365170000,224.11848,0.01202,1.45451,5.191140751740277,70.0,2019/2/26 23:17:9
5123365180000,62.04593,0.00759,1.58302,2.6936555473731745,35.0,2019/2/26 23:17:24
5123365210000,196.39842,0.00826,1.11145,7.6562029738321336,0.0,2019/2/26 23:17:29
5123365210000,193.92841,0.01252,1.40681,6.320866883569147,35.0,2019/2/26 23:17:46
5123365260000,242.79894,0.00429,0.38429,7.466550633838598,40.0,2019/2/26 23:18:10
5123365260000,244.96656,0.00556,0.56576,9.404772828175837,40.0,2019/2/26 23:18:20
5123365270000,374.95541,0.00635,0.51698,12.203548394388605,80.0,2019/2/26 23:18:50
5123365280000,227.52433,0.0053,0.94963,7.214715785680607,45.0,2019/2/26 23:19:28
5123365300000,314.00299,0.00907,0.85098,9.84474439851924,160.0,2019/2/26 23:20:16
5123365320000,461.96067,0.02075,1.11978,12.779750493080781,0.0,2019/2/26 23:20:21
5123365330000,628.85816,0.01477,1.01372,19.696914410612905,45.0,2019/2/26 23:20:36
5123365450000,380.19096,0.00271,0.02213,17.06876719367563,80.0,2019/2/26 23:21:32
5123365490000,194.05341,0.02949,1.56462,4.552185226865457,0.0,2019/3/12 18:3:58
5123365550000,152.6088,0.01,1.08514,4.017109021873338,36.0,2019/3/12 18:4:27
5123365560000,149.55783,0.01318,1.09989,3.7109853557891634,36.0,2019/3/12 18:4:54
5123365570000,184.95363,0.02733,0.92021,6.641729515303943,0.0,2019/3/12 18:6:42
5123365630000,593.02297,0.00541,0.6521,17.432489641728452,15.0,2019/3/12 18:6:49
5123365660000,417.65066,0.04199,1.10258,3.4464272344751063,18.0,2019/3/12 18:6:58
5123365670000,355.71555,0.01119,0.81257,10.522518219603809,30.0,2019/3/12 18:7:6
5123365680000,362.19387,0.00573,0.39453,5.963255217930699,40.0,2019/3/12 18:7:51
5123365780100,520.42589,0.05096,1.20703,7.830600503523142,19.0,2019/3/12 18:8:2
5123365790000,850.96471,0.01032,0.69219,33.66684522392344,90.0,2019/3/12 18:8:43
5123365790000,850.96471,0.01032,0.69219,33.66684522392344,90.0,2019/3/12 19:19:41
5123365810100,306.04436,0.0088,1.06733,19.848883451250412,13.0,2019/3/12 19:20:17
5123365820000,466.02108,0.01807,0.74462,8.927123003189594,20.0,2019/3/12 19:20:36
5123365830000,325.42833,0.01455,0.71389,4.702782640435705,45.0,2019/3/12 19:20:44
5123365970000,786.55348,0.02459,1.29101,22.94391986553311,36.0,2019/3/12 19:20:52
5123366030000,339.10369,0.00509,0.85154,8.46059484719776,0.0,2019/3/12 19:20:57
5123366050000,414.80902,0.00397,0.70089,11.96661418582972,0.0,2019/3/12 19:21:4
5123366060000,404.75012,0.00922,0.89679,10.270137802749565,32.0,2019/3/12 19:21:10
5123366220000,484.87424,0.00502,0.8018,12.294770558365508,45.0,2019/3/12 19:21:17
5123366230000,495.19769,0.00669,0.63507,8.647701913298498,119.0,2019/3/12 19:21:36
5123366250000,651.37397,0.01728,1.06199,13.409228277145106,22.0,2019/3/12 19:21:56
5123366260000,304.144,0.01894,0.89309,4.047398204101391,38.0,2019/3/12 19:22:8
5123366270000,305.94709,0.01121,0.83992,4.400732641208119,25.0,2019/3/12 19:22:25
5123366280000,495.34739,0.02489,1.04768,5.672774405782908,0.0,2019/3/12 19:22:36
5123366310000,219.46865,0.00706,0.89073,3.6141567657397546,19.0,2019/3/12 19:23:12
5123366320000,325.84885,0.01834,1.11084,7.013101507994803,19.0,2019/3/12 19:23:22
5123366330000,427.89606,0.00327,0.57227,7.4032729034508495,144.0,2019/3/12 19:23:40
5123366340000,417.77597,0.00765,0.93517,5.52433331350223,61.0,2019/3/12 19:24:1
5123366360000,433.88877,0.0076,0.73678,5.188993818709797,62.0,2019/3/12 19:24:23
5123366450000,225.74712,0.0075,0.85795,6.090615009193787,75.0,2019/3/12 19:25:2
5123366470000,379.38196,0.00364,0.28122,12.22583471897531,41.0,2019/3/12 19:26:15
5123366490000,512.89758,0.00561,0.36038,14.494334298877012,19.0,2019/3/12 19:26:36
5123366500000,397.04575,0.02088,0.93997,14.927903866538252,26.0,2019/3/12 19:26:46
5123366510000,639.28675,0.007,0.36771,22.654682720294108,23.0,2019/3/12 19:26:56
5123366520000,361.47873,0.00733,0.3359,11.074730038412651,140.0,2019/3/12 19:27:27
5123366530000,863.64312,0.0082,0.76461,44.87593863350626,0.0,2019/3/12 19:27:55
5123366550000,496.29706,0.00553,0.32654,15.124728632643476,0.0,2019/3/12 19:27:59
5123366560000,895.38116,0.00794,0.61819,33.01564727987112,0.0,2019/3/12 19:28:26
5123366570000,420.71224,0.01134,0.53978,12.36169041612134,45.0,2019/3/12 19:28:34
5123366580000,535.78197,0.02094,0.71225,10.419175906814727,21.0,2019/3/12 19:28:39
5123366590000,647.62589,0.0465,1.58351,8.960903251286048,42.0,2019/3/12 19:28:49
5123366600100,201.00971,0.0057,1.15246,6.333222969955335,0.0,2019/3/12 19:28:53
5123366630000,394.98986,0.05136,1.354,4.403019320436814,0.0,2019/3/12 19:29:5
5123366640000,84.02583,0.00481,2.0,3.4487517451238627,103.0,2019/3/12 19:30:8
5123366670000,205.27973,0.01674,1.32513,3.5119492909333014,0.0,2019/3/12 19:30:14
5123366700000,222.9256,0.00602,0.70391,10.765979114701038,70.0,2019/3/12 19:31:54
5123366720000,239.13607,0.00765,0.68682,5.445179703760877,94.0,2019/3/12 19:33:15
5123366730000,163.16559,0.00199,0.02258,18.87681852796172,0.0,2019/3/12 19:35:44
5123366740000,152.78531,0.00826,1.08131,7.857620064472815,32.0,2019/3/12 19:38:58
5123366780000,403.42794,0.02302,1.26736,8.1640144078981,25.0,2019/3/12 19:39:4
5123366790000,344.24919,0.02068,0.93629,5.202050903335102,21.0,2019/3/12 19:39:10
5123366800000,432.67878,0.0159,0.91304,6.889019768707103,26.0,2019/3/12 19:39:15
5123366810000,291.34838,0.01024,0.8626,6.748321850265228,26.0,2019/3/12 19:39:22
5123366830000,473.33087,0.01857,0.90401,4.671650919928756,26.0,2019/3/12 19:39:27
5123366840100,24.21266,0.0004,0.001,2.0341129386638377,0.0,2019/3/12 19:40:48
5123366850000,345.70719,0.01941,1.23844,8.035939945995139,30.0,2019/3/12 19:40:53
5123366870000,250.63079,0.00922,0.71239,3.639890347272835,24.0,2019/3/12 19:40:58
5123366880000,273.14915,0.01193,0.7527,4.738652452154972,30.0,2019/3/12 19:41:2
5123366890000,389.26611,0.01237,0.88415,4.463034507281059,24.0,2019/3/12 19:41:6
5123366910000,608.72227,0.01966,1.15119,9.211935727783153,0.0,2019/3/12 19:41:10
5123366920000,477.84778,0.00919,0.95725,7.2351301346297365,21.0,2019/3/12 19:41:26
5123366930000,407.8595,0.01625,1.10481,9.97429228294518,27.0,2019/3/12 19:41:37
5123366950000,371.73582,0.011,0.98717,12.329792674438442,22.0,2019/3/12 19:41:48
5123366960000,278.43319,0.00776,0.84445,7.493518610179162,30.0,2019/3/12 19:41:55
5123367000000,351.43372,0.02705,1.20037,7.519564872771384,46.0,2019/3/12 19:42:1
5123367020000,688.40691,0.02628,1.6141,46.87761004325158,91.0,2019/3/12 19:42:8
5123367030000,273.06924,0.02714,1.39052,8.906523873891345,24.0,2019/3/12 19:42:30
5123367090000,323.28763,0.02495,1.26935,6.363708784273859,0.0,2019/3/12 19:42:34
5123367190000,233.76654,0.00887,1.34182,6.410768785175271,34.0,2019/3/12 19:42:40
5123367200000,647.95054,0.01144,1.10372,10.108854989125952,34.0,2019/3/12 19:42:45
5123367210000,371.37957,0.00999,0.85224,8.663644780810325,14.0,2019/3/12 19:42:53
5123367210000,373.86219,0.01023,0.84912,7.3621222302251,14.0,2019/3/12 19:42:59
5123367240000,413.03688,0.01455,0.97199,4.729290474113835,27.0,2019/3/12 19:43:5
5123367290000,394.89241,0.00787,1.19618,4.078499039140511,0.0,2019/3/12 19:43:8
5123367300000,385.71408,0.00661,0.91695,6.446975695631029,0.0,2019/3/12 19:43:11
5123367370000,479.73827,0.00395,0.54353,16.837461628917726,44.0,2019/3/12 19:43:26
5123367380000,194.45712,0.0366,1.44129,8.547523699194947,24.0,2019/3/12 19:43:34
5123367440000,527.85088,0.00729,0.75261,7.435082103659072,28.0,2019/3/12 19:43:46
5123367470000,513.81853,0.00793,0.70185,13.394829919490045,14.0,2019/3/12 19:44:2
5123367480000,230,0.05,1.58775,10.960854554317484,0.0,2019/3/12 19:45:29
5123367490000,375.82113,0.00704,0.74002,10.6160495324412,51.0,2019/3/12 19:45:40
5123367500000,229.56843,0.00451,0.83069,6.255833211414838,33.0,2019/3/12 19:46:7
5123367510000,230,0.09,1.67622,13.170582103413123,0.0,2019/3/12 19:46:47
5123367540000,355.64553,0.00968,0.84407,5.5799380130153065,0.0,2019/3/12 19:46:51
5123367580000,202.8297,0.00347,0.65624,7.401927663410512,8.0,2019/3/12 19:46:59
5123367600000,254.21078,0.01025,0.65483,5.8071486597596405,0.0,2019/3/12 19:47:2
5123367640000,324.46298,0.0082,0.99045,3.0956634895774466,39.0,2019/3/12 19:47:8
5123367650000,226.93463,0.00557,1.0635,4.4341036063087556,34.0,2019/3/12 19:47:13
5123367690000,411.96897,0.03518,1.55373,13.067340410808828,8.0,2019/3/12 19:47:57
5123367700000,157.0819,0.00478,0.49887,6.958294450604654,186.0,2019/3/12 19:48:25
5123367710000,271.02757,0.03305,1.79155,16.85301468134196,25.0,2019/3/12 19:48:40
5123367720000,399.09063,0.06466,1.57553,13.997779503629799,18.0,2019/3/12 19:48:47
5123367760000,517.49009,0.02059,0.87932,3.6041941371741397,0.0,2019/3/12 19:48:51
5123367790000,212.72143,0.00599,0.76589,4.411979593385056,0.0,2019/3/12 19:48:54
5123367800000,336.56781,0.01016,1.03484,4.637704076300673,39.0,2019/3/12 19:48:59
5123367870000,437.76745,0.009,0.77998,4.659007453261388,38.0,2019/3/12 19:49:20
5123367940000,437.34649,0.01407,0.67035,4.976482209589556,46.0,2019/3/12 19:49:25
5123367950000,367.23207,0.00796,0.47773,7.333967378892671,41.0,2019/3/12 19:49:31
5123367990100,43.09406,0.00347,2.0,3.878476361141182,0.0,2019/3/12 19:50:13
5123368000000,276.80253,0.01873,1.00175,6.349129791479726,0.0,2019/3/12 19:50:19
5123368090000,494.07936,0.00789,0.67479,8.136419447357,49.0,2019/3/12 19:50:28
5123368100000,307.22419,0.01175,1.09635,7.4264808619382965,18.0,2019/3/12 19:50:34
5123368110000,469.17096,0.01492,1.06727,15.544763412889905,15.0,2019/3/12 19:50:41
5123368120000,433.07305,0.01031,1.02396,7.826693286728655,20.0,2019/3/12 19:50:46
5123368140000,330.08219,0.0151,1.40719,14.342613844301653,26.0,2019/3/12 19:50:51
5123368160000,312.87325,0.00636,0.89058,9.956150044423048,0.0,2019/3/12 19:50:56
5123368170000,379.27004,0.01364,0.40027,12.911743764348234,29.0,2019/3/12 19:51:26
5123368240000,509.9597,0.02619,1.36329,10.835087810397292,32.0,2019/3/12 19:51:40
5123368250000,575.60072,0.04664,1.44856,12.413410008238245,30.0,2019/3/12 19:51:51
5123368260000,235.72125,0.00479,0.79815,7.438135401167015,0.0,2019/3/12 19:51:54
5123368270000,344.39197,0.01401,1.4016,10.656165454731282,0.0,2019/3/12 19:51:57
5123368280000,315.33987,0.01566,1.49541,10.809925270175638,34.0,2019/3/12 19:52:3
5123368290000,324.60876,0.00851,0.50354,13.952850982272103,0.0,2019/3/12 19:52:6
5123368300000,340.64382,0.00368,0.54768,11.927604692096645,0.0,2019/3/12 19:52:48
5123368360000,337.04845,0.0071,0.7051,11.220007834253828,15.0,2019/3/12 19:52:53
5123368370000,302.60392,0.00782,0.79422,5.7466164513527564,0.0,2019/3/12 19:52:57
5123368390000,460.65743,0.00569,0.37434,6.7595111840795585,0.0,2019/3/12 19:53:12
5123368430000,285.05584,0.00196,0.16953,11.566866742511051,142.0,2019/3/12 19:54:22
5123368450000,275.98243,0.0015,0.5,13.79619688969466,94.0,2019/3/12 19:56:52
5123368460000,229.58658,0.00172,0.13456,7.274299243306857,191.0,2019/3/12 19:57:15
5123368470000,254.89317,0.00307,0.41181,13.239679796719955,243.0,2019/3/12 19:57:22
5123368480000,126.37554,0.00112,0.001,6.406808193165358,183.0,2019/3/12 19:57:33
5123368510000,365.75289,0.0125,0.75078,24.89194101720606,0.0,2019/3/12 19:57:37
5123368540000,399.20718,0.02542,0.97086,17.449251398965522,62.0,2019/3/12 19:57:46
5123368550000,433.58588,0.00589,0.68158,8.164363288267895,62.0,2019/3/12 19:58:0
5123368570000,406.17891,0.01883,0.73746,11.017884164709256,35.0,2019/3/12 19:58:18
5123368640000,464.92821,0.06072,1.35665,8.066739328466662,12.0,2019/3/12 19:58:34
5123368650000,372.98124,0.07592,1.64791,10.352354561346143,16.0,2019/3/12 19:58:42
5123368670000,374.25291,0.01364,1.65245,16.57492918656652,35.0,2019/3/12 19:59:1
5123368680000,305.12568,0.02351,1.06295,10.163383570826971,0.0,2019/3/12 19:59:5
5123368690000,498.10531,0.04667,1.16829,8.51996799993004,13.0,2019/3/12 19:59:9
5123368710000,233.01201,0.00443,1.3084,11.241279705457647,30.0,2019/3/12 19:59:43
5123368730000,421.89533,0.01194,1.39097,25.219858866154716,35.0,2019/3/12 19:59:49
5123368740000,542.79796,0.02475,1.01982,9.944019805561105,46.0,2019/3/12 19:59:56
5123368770000,346.63342,0.03342,1.11042,4.327598937505202,32.0,2019/3/12 20:0:1
5123368800000,350.25492,0.02097,1.26812,15.659848257964262,39.0,2019/3/12 20:0:6
5123368820000,259.01579,0.01762,1.30122,10.348238604866426,0.0,2019/3/12 20:0:12
5123368840000,327.42534,0.05213,1.4317,6.3352775315862155,0.0,2019/3/12 20:0:14
5123368860000,228.26896,0.00373,0.96748,6.241220561638996,89.0,2019/3/12 20:0:24
5123368870000,185.54245,0.00513,1.02151,7.046045849402708,49.0,2019/3/12 20:0:36
5123368880000,294.35724,0.00169,0.29548,9.95382622251863,185.0,2019/3/12 20:0:48
5123368890000,374.34025,0.00797,0.56617,9.559363591997833,42.0,2019/3/12 20:0:52
5123368900000,231.1637,0.00394,0.6749,4.658309688865349,116.0,2019/3/12 20:0:57
5123368910000,179.42953,0.00489,0.72053,6.510598777975999,108.0,2019/3/12 20:1:3
5123368920000,184.40949,0.00799,1.00459,10.98363505306565,43.0,2019/3/12 20:1:11
5123368930000,273.97043,0.01092,0.98631,4.25280274190351,47.0,2019/3/12 20:1:17
5123368950000,195.55507,0.00148,0.001,8.087817312639052,82.0,2019/3/12 20:1:23
5123368960000,253.91515,0.00254,0.48003,9.608774549378364,76.0,2019/3/12 20:1:43
5123369010000,148.24118,0.00436,0.57322,6.477129715523808,0.0,2019/3/12 20:1:58
5123369020000,373.32389,0.01173,0.78763,5.407886028427735,45.0,2019/3/12 20:2:5
5123369040000,351.89208,0.0215,1.11151,2.7364549110586,46.0,2019/3/12 20:2:17
5123369050000,386.17082,0.00941,0.85031,4.217268783672402,43.0,2019/3/12 20:2:22
5123369080000,160.05535,0.01523,1.59955,4.9668112557983255,63.0,2019/3/12 20:2:34
5123369090000,187.76856,0.00312,0.39117,4.645601601227189,144.0,2019/3/12 20:3:8
5123369100000,95.10318,0.00335,1.16459,4.897358106686615,60.0,2019/3/12 20:3:33
5123369110000,167.182,0.0044,0.70215,7.011419623692599,62.0,2019/3/12 20:3:45
5123369150000,354.3244,0.02679,1.08927,2.4614755533008896,40.0,2019/3/12 20:3:51
5123369170000,417.77076,0.00854,0.60445,7.219882765324337,43.0,2019/3/12 20:3:55
5123369200000,404.80289,0.00715,0.67936,13.929768182712465,37.0,2019/3/12 20:3:59
5123369260000,344.81313,0.01415,0.95233,5.393958678201586,36.0,2019/3/12 20:4:8
5123369320000,477.47783,0.00901,0.46739,4.453123062568565,62.0,2019/3/12 20:4:15
5123369340000,409.81876,0.00961,0.7078,7.382880349837191,57.0,2019/3/12 20:4:19
5123369350000,235.93898,0.00354,0.58984,6.36693259688037,29.0,2019/3/12 20:4:24
5123369380000,179.48787,0.00489,0.78923,4.695269664874042,26.0,2019/3/12 20:4:30
5123369380000,179.48787,0.00489,0.78923,4.695269664874042,26.0,2019/3/12 20:4:31
5123369450000,229.76925,0.00998,1.11969,5.602586194415326,20.0,2019/3/12 20:4:42
5123369510000,586.35499,0.01458,1.05502,13.143294863222634,46.0,2019/3/12 20:4:49
5123369540000,308.98133,0.00358,0.001,12.418133218754846,65.0,2019/3/12 20:4:56
5123369550000,303.31178,0.00478,0.04183,3.4893176133765618,73.0,2019/3/12 20:5:15
5123369720000,476.63387,0.02388,1.37469,7.272461344852184,14.0,2019/3/12 20:5:28
5123369740000,436.60952,0.00542,0.50783,8.692453432750765,-2.0,2019/3/12 20:5:50
5123369750000,334.45264,0.00479,0.53741,9.301515500101077,0.0,2019/3/12 20:5:56
5123369760000,305.92951,0.00779,0.66971,7.134508919664116,0.0,2019/3/12 20:6:0
5123369770000,357.93474,0.03308,1.39507,6.704793476199258,12.0,2019/3/12 20:6:29
5123369790000,192.83043,0.00385,0.47371,8.247377559617135,18.0,2019/3/12 20:6:47
5123369800000,189.76223,0.0095,1.11816,8.209523871312717,18.0,2019/3/12 20:6:55
5123369820000,244.99274,0.00482,0.42853,6.217619129744961,46.0,2019/3/12 20:7:41
5123369840000,386.3769,0.00614,0.55316,13.033854567871817,40.0,2019/3/12 20:7:47
5123369950000,409.59859,0.03261,1.13651,8.100787900408026,24.0,2019/3/12 20:7:53
5123369960100,444.31916,0.02889,1.21216,16.392386330102806,119.0,2019/3/12 20:8:17
5123369970000,238.05833,0.01076,0.9776,4.845719894162008,42.0,2019/3/12 20:8:24
5123370000000,193.17477,0.00945,1.6404,12.137594196665583,43.0,2019/3/12 20:8:30
5123370010000,182.40182,0.00849,1.12464,7.391822889440071,38.0,2019/3/12 20:8:36
5123370020000,375.96367,0.02429,1.26761,4.61315399374559,0.0,2019/3/12 20:8:40
5123370070000,313.4208,0.00306,0.001,12.114442148983123,33.0,2019/3/12 20:8:46
5123370080000,417.64767,0.00439,0.001,11.987038234218364,102.0,2019/3/12 20:8:52
5123370090000,429.31093,0.00422,0.09423,11.83597948916974,99.0,2019/3/12 20:8:56
5123370100000,191.11684,0.00406,0.55723,6.87660509331452,40.0,2019/3/12 20:9:6
5123370110000,131.68851,0.00616,1.16035,4.760273578540491,63.0,2019/3/12 20:9:25
5123370120000,118.69475,0.01675,2.0,5.143228828717018,37.0,2019/3/12 20:9:46
5123370140000,131.64244,0.01341,1.60473,5.5258244878310885,37.0,2019/3/12 20:9:53
5123370210000,417.75117,0.01338,1.07871,18.842545054831934,0.0,2019/3/12 20:10:4
5123370230000,363.5882,0.02995,1.3989,6.854193222944168,0.0,2019/3/12 20:10:13
5123370240000,321.57379,0.01074,1.01369,7.208513388808711,0.0,2019/3/12 20:10:15
5123370250000,436.1882,0.0054,0.61762,10.673402875976475,37.0,2019/3/12 20:10:23
5123370270000,392.61507,0.01416,0.91971,4.955922176954246,72.0,2019/3/12 20:10:27
5123370280000,412.31221,0.00778,0.70926,6.172212323470941,43.0,2019/3/12 20:10:32
5123370300000,400.99068,0.01125,0.90956,2.8396294120125147,72.0,2019/3/12 20:10:38
5123370320000,453.71251,0.00675,0.8354,5.836026726779755,43.0,2019/3/12 20:10:43
5123370330000,395.30399,0.00383,0.65043,5.188605494304964,78.0,2019/3/12 20:10:52
5123370330000,395.30399,0.00383,0.65043,5.188605494304964,78.0,2019/3/12 20:30:2
5123370340000,384.59286,0.00896,0.94234,5.235507064372143,43.0,2019/3/12 20:30:9
5123370380000,274.90455,0.01031,0.74951,6.81952847813072,60.0,2019/3/12 20:30:13
5123370390000,560.94454,0.01123,0.76005,8.083148379449906,30.0,2019/3/12 20:30:19
5123370400000,340.89343,0.01541,0.7823,6.656416741513078,26.0,2019/3/12 20:30:25
5123370410000,476.39644,0.00737,0.61242,15.29160904215817,0.0,2019/3/12 20:30:39
5123370430000,220.75172,0.00526,0.68069,7.05245369189718,58.0,2019/3/12 20:30:48
5123370440000,182.63152,0.00805,1.28707,8.657617344361784,175.0,2019/3/12 20:31:10
5123370450000,257.7143,0.00496,0.75146,9.120659493674953,80.0,2019/3/12 20:31:24
5123370480000,363.86765,0.00768,0.42046,9.001963540157202,17.0,2019/3/12 20:31:30
5123370610000,334.71423,0.01094,0.98628,18.1730974748241,0.0,2019/3/12 20:31:46
5123370620000,358.99134,0.01622,0.99168,11.450412085346958,13.0,2019/3/12 20:31:54
5123370640000,386.819,0.01038,0.81966,11.161430640801466,18.0,2019/3/12 20:32:5
5123370700000,356.72216,0.0098,0.93284,7.759463900035646,20.0,2019/3/12 20:32:13
5123370730000,422.20022,0.02169,0.856,14.976615990577812,32.0,2019/3/12 20:32:29
5123370750000,364.99933,0.0056,0.90641,6.24833367545874,55.0,2019/3/12 20:32:34
5123370780000,298.19387,0.00682,1.02514,12.603566144881263,0.0,2019/3/12 20:32:42
5123370810000,283.13277,0.00886,0.90309,8.710507278104993,0.0,2019/3/12 20:32:45
5123370820000,288.39687,0.00848,0.80692,11.585259456125675,0.0,2019/3/12 20:32:49
5123370830000,368.03821,0.01197,1.17234,12.29832889186157,21.0,2019/3/12 20:32:54
5123370840000,304.80064,0.02029,1.25535,8.45526628093759,8.0,2019/3/12 20:33:6
5123370860000,435.76463,0.07798,1.13175,16.358470190788122,0.0,2019/3/12 20:33:19
5123370900100,350.19163,0.01397,0.17589,12.83516606068763,0.0,2019/3/12 20:34:7
5123370910000,434.13792,0.01758,0.90376,10.95470029384748,0.0,2019/3/12 20:34:10
5123370920000,342.54764,0.02156,1.46088,6.748493411119502,7.0,2019/3/12 20:34:15
5123370920000,342.54764,0.02156,1.46088,6.748493411119502,7.0,2019/3/12 20:34:16
5123370960000,528.1635,0.00994,1.29488,20.684352377482647,73.0,2019/3/12 20:34:26
5123370970000,575.6623,0.0056,0.82542,17.1494380646352,60.0,2019/3/12 20:34:32
5123370980000,312.27843,0.00674,0.55697,11.995422202539313,0.0,2019/3/12 20:34:38
5123371050000,338.13964,0.01099,0.73029,4.265584769816227,17.0,2019/3/12 20:34:47
5123371060000,354.15401,0.00338,0.54423,9.140746542495885,13.0,2019/3/12 20:34:58
5123371070000,323.96874,0.00711,0.50619,9.70062974079553,0.0,2019/3/12 20:35:2
5123371080100,363.47866,0.01017,0.82793,8.632823708262123,0.0,2019/3/12 20:35:5
5123371090000,320.64113,0.00639,0.64919,7.784558351782574,0.0,2019/3/12 20:35:8
5123371100000,289.62832,0.00514,0.49155,6.959682017261259,0.0,2019/3/12 20:35:12
5123371120000,400.93503,0.01119,1.15181,6.366092476666449,0.0,2019/3/12 20:35:16
5123371130000,391.12099,0.00721,0.70742,10.753981592062383,0.0,2019/3/12 20:35:18
5123371130000,370.99921,0.01159,1.04075,4.760398934265117,45.0,2019/3/12 20:35:23
5123371310000,227.37827,0.00641,0.65815,10.818613484337458,18.0,2019/3/12 20:35:28
5123371320000,212.94182,0.00887,1.0961,7.721121279141344,31.0,2019/3/12 20:35:33
5123371330000,252.09685,0.01019,0.87961,8.701990653932496,29.0,2019/3/12 20:35:38
5123371360000,417.05926,0.0222,1.31435,11.21635600421912,0.0,2019/3/12 20:35:41
5123371370100,185.92549,0.03135,2.0,16.088256499918593,0.0,2019/3/12 20:36:23
5123371380000,325.29322,0.01581,1.01686,14.353929783638376,0.0,2019/3/12 20:36:32
5123371390000,404.96855,0.02409,1.39889,21.614029481707362,0.0,2019/3/12 20:36:35
5123371400000,443.28391,0.02831,1.37705,13.190913064895641,0.0,2019/3/12 20:36:38
5123371410000,404.28864,0.02491,1.35206,12.452098054865928,0.0,2019/3/12 20:36:41
5123371420000,488.40406,0.0312,1.54048,12.661619539748447,0.0,2019/3/12 20:36:44
5123371430000,433.03115,0.01997,1.26445,18.646182753841362,0.0,2019/3/12 20:36:48
5123371440000,189.06722,0.00601,0.6611,7.261485463478032,0.0,2019/3/12 20:36:58
5123371480000,386.79421,0.01199,0.80354,3.0554857123439367,31.0,2019/3/12 20:37:7
5123371490000,518.91703,0.01377,0.7745,3.0192676390541977,21.0,2019/3/12 20:37:12
5123371520000,480.11478,0.01615,0.83786,3.626205707605104,43.0,2019/3/12 20:41:59
5123371530000,491.04292,0.01285,0.66671,6.639093710825476,19.0,2019/3/12 20:42:8
5123371540000,514.43711,0.01894,0.95535,4.089990690649396,46.0,2019/3/12 20:42:14
5123371590000,301.48745,0.0633,1.32639,4.449128590536499,11.0,2019/3/12 20:42:22
5123371650000,218.49094,0.01196,0.85243,3.454316704931176,0.0,2019/3/12 20:42:25
5123371680000,419.57626,0.0052,0.68249,13.029250664002872,42.0,2019/3/12 20:42:35
5123371690000,397.34798,0.01743,1.22372,10.138361273576937,0.0,2019/3/12 20:42:38
5123371700000,372.75374,0.01322,1.00745,9.646587602747331,0.0,2019/3/12 20:42:41
5123371710000,578.85809,0.00855,1.26067,11.589266520860996,123.0,2019/3/12 20:42:45
5123371720000,396.95818,0.01495,0.94141,10.68941620262669,0.0,2019/3/12 20:42:49
5123371730000,491.22543,0.00406,0.80775,15.1202187306152,108.0,2019/3/12 20:43:9
5123371740000,384.79438,0.0101,1.07977,7.83120711232502,117.0,2019/3/12 20:43:14
5123371750000,575.94953,0.00387,0.70352,18.216400651380063,98.0,2019/3/12 20:43:30
5123371760000,288.82456,0.00825,1.28324,7.976292911591934,67.0,2019/3/12 20:43:42
5123371810000,367.35585,0.01769,0.86469,7.450096770696176,15.0,2019/3/12 20:43:47
5123371820000,280.82587,0.01036,1.24279,8.966665806772523,54.0,2019/3/12 20:43:54
